0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
-20.81481726710055,0.604750796569257,0.12967436676874297,-0.11164867588217749,0.05989572195867991,0.20500698332855738,0.07163788601102293,-0.0014680643960435346,-0.01560562616866171,0.3403126754443482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07117479635223627,0.18396637815484285,0.0,0.0,0.0,0.0,0.0,0.0,-0.07897896802333626,-0.006171610698711008,0.16948197490012845,0.0,0.0,0.0,0.0,0.0,0.020586799806472277,-0.0678201909610527,-0.04736735139584512,0.14872592301062562,0.0,0.0,0.0,0.0,0.008646844635998008,-0.07135936670043996,-0.07384715337697775,0.07571282811769757,0.2607479555906463,0.0,0.0,0.0,-0.22965338055441437,0.0028505704768306364,0.07714833769643122,-0.052879229873602496,-0.1893189554277391,0.20565710073932644,0.0,0.0,0.0005984701627270612,0.0014177415168115316,0.001850481752242477,-3.907270707065967e-05,0.00024871844419369586,-0.0007069991224377037,0.011030975233318658,0.0,-0.01067200241516438,0.0044714011275136896,-0.009063997310850915,-0.0036059473395912713,0.013866152624863777,-0.04326691862003206,-0.013396423193900503,0.11894393210806303
-16.08641643111812,0.5681872401798509,0.14249913496443467,-0.003905653711100003,-0.0009957615988108834,0.06948589841311827,0.22748205627972173,0.00147985611116162,-0.0744666150007298,0.308481306054028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055482477469387656,0.16313970821526133,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010168454057378278,-0.0021546170078928797,0.011438932015954006,0.0,0.0,0.0,0.0,0.0,-0.0006932069814715389,2.8738893190854468e-05,-0.0005796286102739108,0.011387400857449983,0.0,0.0,0.0,0.0,0.009758347644078156,0.03491641783086274,0.020450646105665465,-0.023098313965420503,0.22559854381116995,0.0,0.0,0.0,-0.20035055703946045,-0.05383298082783057,0.01258928611310282,-0.0027729567554607417,-0.19625552884270175,0.18774421133654687,0.0,0.0,-0.0010031822618923574,-0.0016420233255337426,-0.0019074401443701014,-0.0002969970667287369,0.0007341886954697174,-1.798035470368974e-05,0.009691472753175633,0.0,-0.0018833339822890561,0.006455412203638441,-0.008445745344392975,0.033761793947915966,0.0393972599328567,-0.05355354798286949,-0.01549396063144005,0.13953968316129461
-18.281213145027557,0.6812565744445421,-0.0007700898709915135,-0.07623356531816748,0.062217813550710474,0.1883143876845407,0.06290077629793442,-0.0007180181660618976,-0.029707677136086085,0.28429602626935113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041890967730784254,0.008599782824495366,0.0,0.0,0.0,0.0,0.0,0.0,-0.04633461245757972,0.008286605941050795,0.14473147614871995,0.0,0.0,0.0,0.0,0.0,-0.0014633541397861365,0.0005113371316403942,-0.03880800528460538,0.1253369058107916,0.0,0.0,0.0,0.0,-0.02618619063250133,0.014953902757484297,-0.07869890445277322,0.033789912500563256,0.2657941243702703,0.0,0.0,0.0,-0.15290508580600481,-0.020885233423284695,0.07026608839661791,0.01120848053397674,-0.19797580039631069,0.20519194433645047,0.0,0.0,-0.003296510371282707,-0.0002037539485894517,-0.0015898964335287285,-0.0018695472468858614,-0.0020637771891998417,-0.0007220211154459412,0.009749247721695926,0.0,-0.02551480404629927,-0.004905747905868512,-0.01368596127879984,-0.023154057810334406,0.016581185850762233,-0.04346874031864785,0.0011280658831619398,0.11825472436006723
-21.055744416547267,0.6664243796486781,0.11396410732760347,-0.11160277893959836,0.06887766171496353,0.2379484757905261,-0.008072576448690664,-0.00020808177329657935,-0.010067780295107227,0.29671666690729975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03514556643955586,0.16971312869440358,0.0,0.0,0.0,0.0,0.0,0.0,-0.0762500876662479,-0.02102768852899025,0.1964706706222234,0.0,0.0,0.0,0.0,0.0,0.013261963645837213,-0.06713011645885968,-0.06331854302346789,0.13916272027058682,0.0,0.0,0.0,0.0,0.02879535434318856,0.013242072698736267,-0.10925262505912214,0.027873032112904414,0.27592986274426223,0.0,0.0,0.0,-0.23748297240587118,-0.04350626902324512,0.12351155588697231,0.0033351557881919273,-0.21695871653899457,0.18595453824310262,0.0,0.0,0.000387279404515956,-0.0002957450402903328,-0.0004238128544712154,-0.0007038826834936844,0.000936331053029829,-0.0015205424820533943,0.009673602243872906,0.0,0.00848985450211356,-0.0010566353745821721,-0.055449390357090025,-0.015040038555807815,0.014666797387643885,-0.03203109500748551,-0.0028530131093510336,0.11236926107674942
-15.841028912443685,0.5664228807234991,0.13373165839244247,-7.334903268420802e-06,0.0011998829090302263,0.08954211781942187,0.20988004597941556,5.4692168424305045e-06,-0.06373343053012115,0.30044483497907293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05323057258040643,0.14902244933849765,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003926177709585843,-0.0013961646722828345,0.010449415338402586,0.0,0.0,0.0,0.0,0.0,-0.000954466557447575,-0.0010178259623369675,-0.0012270433500575684,0.011248008781468213,0.0,0.0,0.0,0.0,-0.022739376951266148,-0.007919574256097002,0.00641017266122683,0.0070307579247300194,0.21321587319976468,0.0,0.0,0.0,-0.17847990176276102,-0.030575159988351305,-0.01554073073269069,0.007189555377740042,-0.18421458131994808,0.19932662140292606,0.0,0.0,0.0002165022674815853,0.0009360962908977878,-0.0021408220905870514,0.0004941558815582912,-0.0005989605687594463,-0.0013228782607105194,0.00938175994337997,0.0,0.0024903906173139073,-0.009993587158388852,-0.0105892798250581,0.007258519822683236,0.037515253405200726,-0.08061062413745892,-0.00985807957036652,0.13117830127812327
-15.941053373222715,0.5841694144878011,0.12453120777462892,-0.0012519940582193397,-0.0006512116496879678,0.07929444718145837,0.2064262460733468,0.0005436806768411803,-0.0655292160985285,0.2955276165940217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04819618956156057,0.1594502345444979,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006451407857313412,-0.001968648630449877,0.01106269921869408,0.0,0.0,0.0,0.0,0.0,-0.0011853135037131445,0.0009685588236628931,-0.001734353161023782,0.009415843958271577,0.0,0.0,0.0,0.0,-0.028998613698425376,-0.006343402638379301,-0.03518893684562741,-0.019631284495839826,0.23305871068362013,0.0,0.0,0.0,-0.17322328751517888,-0.029216987929477054,0.032291906580599036,0.016299106671784108,-0.19872394128325388,0.1916825693695596,0.0,0.0,-1.878308554270081e-05,0.0006785129137834745,-0.0009727072902403079,-0.0010674133595072323,-0.00031645871485241797,0.0006918346685024124,0.011984909514768837,0.0,-0.013700246711370986,-0.015585898855188164,0.000791519683314209,-0.003044960058393497,0.03522007481417322,-0.03933525759736234,-0.007300115623316035,0.12938154879441593
-18.15559358758362,0.5325875838607927,0.14530782886373358,0.01371941313271908,-1.5890331082276136e-06,0.10530657256341448,0.2537530493034806,0.000606462767546405,-0.10898107107007347,0.332606761896201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06331671625539978,0.1756891832902421,0.0,0.0,0.0,0.0,0.0,0.0,-0.034355676752363874,-0.007031802059535182,0.06837410614149456,0.0,0.0,0.0,0.0,0.0,-0.0011153313956203982,-0.0009220552618399025,-0.00037359284614329113,0.00895926907630633,0.0,0.0,0.0,0.0,0.016941090247662403,-0.0429572419418381,-0.030536876884927816,0.01255790771467323,0.21267427597609606,0.0,0.0,0.0,-0.26556430849571006,-0.02612274249164063,0.08145070730610672,-0.005289180515016594,-0.20291318386689666,0.20834408422598497,0.0,0.0,-0.0018821696566393778,0.0011566253722193876,0.0003035942230556866,-0.000911895559723587,0.0005358493711358859,0.0013166162435600958,0.009448945101326526,0.0,0.010469141164710604,0.013679317005894814,-0.06103114026051458,0.00894878888294598,0.03892651770400905,-0.059385414190937506,0.00606023529223678,0.156775020101865
-15.80704071993869,0.577676373886717,0.11964925496947308,-0.0005597045831754787,0.00027646699458045137,0.06981774763167155,0.211909134471448,-0.0017342518142078988,-0.05189857584871597,0.3108507896007625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05555145913607387,0.1628474370389884,0.0,0.0,0.0,0.0,0.0,0.0,-0.001468357788870154,-0.000949231115301135,0.011150423264650551,0.0,0.0,0.0,0.0,0.0,3.442768597265254e-05,0.0008466750590765133,-0.0021906017152108705,0.008284157923872482,0.0,0.0,0.0,0.0,-0.02702113348870097,0.010726580459231755,0.01034206531095276,0.013294066589375873,0.21247687299186704,0.0,0.0,0.0,-0.20395984163001799,-0.03707694145722526,-0.02562866690119749,-0.010609980202354641,-0.1713149265103724,0.19834826398057964,0.0,0.0,-0.0010961621496350495,-0.0021966377986534914,0.00038021051861648376,0.0008997973346285435,0.0004558467424909829,-0.001229658219080164,0.01140855866366971,0.0,-0.0041369101918528545,0.012664617651113704,0.02420968559026932,-0.0010170822280313873,0.017296683090670912,-0.05315916722971039,-0.003027832443910717,0.14891059341828913
-13.296513199845819,0.578562784747499,0.12692401369202017,-0.000524490430589558,0.00038893052149516075,0.10684199438841353,0.15401151660792195,0.0020575203496282337,-0.00032397229461711256,0.2937155688689774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06485600040144765,0.16772372388543577,0.0,0.0,0.0,0.0,0.0,0.0,0.0003744852067819509,0.00027463464304064135,0.010076968024405466,0.0,0.0,0.0,0.0,0.0,0.0010199699693117421,0.00011182555692606749,0.00017395964118506447,0.011271006752171893,0.0,0.0,0.0,0.0,-0.0023271747657600114,-0.03415739486005205,-0.019244894791061437,0.02864938808226433,0.22060254137505358,0.0,0.0,0.0,-0.18519994730391331,-0.00859439419677061,0.023333541816030198,-0.004133329552409898,-0.16868230753081778,0.1743895509098583,0.0,0.0,-0.0011841888187654754,0.00100078670682171,-0.001831509040808546,-0.0007145151368550916,0.000527304389834545,0.0001325695064600124,0.011002696276378664,0.0,-0.0008779013463481353,8.970670986123113e-05,0.0017022993868364715,-0.0014894054770679638,-0.00036080704801249577,-0.00014539267113797394,-0.002272650725812633,0.011253700357811012
-15.919727113083326,0.6161301003844112,0.12483588308551269,-0.0017535446725989998,-0.0004042657376497116,0.06199069720555231,0.18156176432140178,-0.0017411843085027793,-0.06327587499142054,0.282537117819758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009694703034684074,0.16706132203303892,0.0,0.0,0.0,0.0,0.0,0.0,0.0010611188973169824,-0.001148631655457945,0.010074201812772568,0.0,0.0,0.0,0.0,0.0,0.00023910491782054224,-0.00032345098455835436,-0.0007922372939252744,0.009721630217122624,0.0,0.0,0.0,0.0,-0.03899838770852774,-0.03434468497358926,-0.002350606270649608,-0.01485675137450461,0.23475901296094961,0.0,0.0,0.0,-0.1671052738518169,-0.006475658329953194,-0.007044318782123228,0.006770116716065706,-0.19132523446571487,0.18357988123562952,0.0,0.0,0.0004384600567812055,-0.0004782918244047092,-0.0015663475965474831,-0.0020572846070150987,0.0022213782787781464,-0.0012396173311729965,0.010164415149429354,0.0,-0.011273842337296601,-0.014645581525453068,-0.018438441860357143,0.007565052423589494,0.007272270554463159,-0.03660694967644675,0.0028703753610794364,0.1265698383974013
