0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
-3.1609287765676366,5.639040181592925,0.004369446843928542,0.07055114468886649,-0.010565312985193014,0.12966000570348585,1.7733861039177616,0.0,0.0,0.0,0.0,-0.008244708054103309,0.10344761813322122,0.0,0.0,0.0,-0.06773824636531159,-0.14435454089612057,1.3968583981232405,0.0,0.0,0.002652037848341902,0.0049485085521704065,0.01310346750946063,0.09957156244992167,0.0,-0.04617519253120187,-0.0728468601881325,0.2222704813658571,-0.026834829809211796,0.8550721133322606
-3.1265772427695606,5.601554171201296,0.013247860477057097,-0.00908750240076567,0.005220018249747687,0.01863823915503996,1.7418523183078756,0.0,0.0,0.0,0.0,0.02405769624211677,0.09456385415901611,0.0,0.0,0.0,-0.0949317635495795,0.07808868448505492,1.3602718735642578,0.0,0.0,0.012066606736497785,0.015651685391061775,0.0014269120107764169,0.1064860900577463,0.0,0.15869565850078385,0.04748579194644336,0.05950343305176633,0.0629374222542573,0.932946967564309
-0.7939439650967686,5.664951448063253,0.0011600758265633898,-0.009650221864790467,0.005961937109164375,0.0044715295187690565,1.7083725977115993,0.0,0.0,0.0,0.0,-0.008695786409679185,0.09632963242955705,0.0,0.0,0.0,-0.0033455331845276084,-0.00012750466409600485,0.11335832182310285,0.0,0.0,-0.0015528080961985965,-0.0007352118998765526,-0.007930014711047394,0.10113066527911778,0.0,-0.0067230751307262365,0.01101012406227611,0.003427291870645695,-0.00539999580464385,0.10961440440340552
-1.9990609585346535,5.650643109948879,0.0014559501052306895,-0.05974321086172425,-0.004943475078285862,0.004164903075504715,1.7255268138655038,0.0,0.0,0.0,0.0,0.015066836397961353,0.11067764458674761,0.0,0.0,0.0,0.05627139334808734,-0.019928210089634243,1.3474469068598227,0.0,0.0,-0.008683870443189834,0.005986318785992295,0.004896236759341423,0.0877435180151097,0.0,-0.0043322116117770594,0.0006087978718703783,-0.007984734197144542,0.009639061393882037,0.10239739500796646
-5.848292655700764,5.29206091875346,0.006163574910896285,-0.4180690502848405,-0.3568066040403236,-0.17750984769814343,2.0061571130115277,0.0,0.0,0.0,0.0,-0.07701673466470399,1.202740789602604,0.0,0.0,0.0,0.03351279319858674,-1.3195227419516782,1.8440294705179832,0.0,0.0,0.5351798375585498,-0.41562971143165833,0.15520223909854852,1.208828262647206,0.0,0.16280217938507713,-0.7004601204660618,0.22366907209052286,0.28643478991717963,1.5045614787144073
-1.8723957829106146,5.619057880729229,0.008233252641880611,-0.008523819596577343,0.005447641566695679,0.0008855516811555193,1.7304305189790992,0.0,0.0,0.0,0.0,-0.0022222652206469445,0.1089409671256635,0.0,0.0,0.0,0.048183985323857065,-0.05054223283063443,1.3216617721124462,0.0,0.0,0.005595068733590841,-0.002614944796893877,-0.002275776691838118,0.10923325079119917,0.0,0.004165800266229303,-0.001484738681550413,-0.01293910390840632,-0.011760319368694707,0.09972108355381216
-2.024688747825875,5.587963182453616,-0.004834111253423247,-0.18196623163947906,-0.009642335653105816,0.007024357260283554,1.7295449583130096,0.0,0.0,0.0,0.0,0.0034543780947788316,0.09827759795189588,0.0,0.0,0.0,-0.040729736538201666,-0.009113942424496835,1.3265797535596797,0.0,0.0,-0.0036027816525430766,-0.009806123619197542,0.00023328479194648522,0.11451375107570078,0.0,-0.0045896253568534955,-0.0030910494789150797,-0.010277849196336224,-0.002305548266090347,0.11993631615752952
-4.346470031340576,0.015402709860538228,-0.00815030418360391,0.004538214049920232,-0.011407319316947027,0.01082619783602749,0.10697670970552078,0.0,0.0,0.0,0.0,0.00043787569094987544,0.11517179827797658,0.0,0.0,0.0,0.0011635253293052561,-0.01046359016605729,0.10052058258108414,0.0,0.0,0.0035663446194675826,-0.0035651111875204017,0.0036103205605413392,0.10355746139892046,0.0,0.0026190650194595827,0.014143928518927516,-0.0005555245907695195,0.00015394498979081475,0.09707044354618248
-0.8094227728719252,5.606818797384405,-0.0030674210428053425,0.007390288117488705,-0.010809166141068392,-0.009142960554470584,1.7661542440016733,0.0,0.0,0.0,0.0,-0.0033103656237289726,0.10375589513516038,0.0,0.0,0.0,-0.0041164419646829925,-0.014793461499841511,0.11757126217060841,0.0,0.0,0.01813096676423669,-0.010988695556083696,-0.01563215197403913,0.11079190429345973,0.0,0.003494893818957253,-0.005549322059419638,-0.003462572533776687,-0.0067909821924377455,0.10428793793686783
-3.2842363049899275,5.61375823933735,0.0003882342390913248,0.27621878234125935,0.0006282326584243741,0.10175090230644845,1.741243136760545,0.0,0.0,0.0,0.0,0.001535113138402871,0.11294558791862469,0.0,0.0,0.0,0.005657818875412689,-0.5767768551826672,1.6347852435455228,0.0,0.0,0.0013625000608075018,0.006865824089008904,0.010266070220995424,0.09583064301577879,0.0,-0.09654176535552028,-0.28329258994576717,0.17388331093509315,0.13454061008433751,1.2614440250417618
