0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
-15.750610546391094,0.5687829762904131,0.12966917938341146,-0.0006145773217565781,0.004075552115396291,0.08279830984944477,0.20828663162442734,4.963610216013354e-05,-0.05404125152865908,0.2877578774725743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07435274171374084,0.16688654771444547,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014489664196981192,0.00032041263244043266,0.009852888970192968,0.0,0.0,0.0,0.0,0.0,-8.29764738835601e-05,0.0008561325714943684,-0.0005434970203476629,0.010378882639432227,0.0,0.0,0.0,0.0,-0.051084812458436164,0.0057472257212815596,0.009795791377584356,0.005424465400973658,0.20652870471696366,0.0,0.0,0.0,-0.14960376535471026,-0.025761455318162284,0.033111085777728574,0.007652944728594122,-0.18036337691239446,0.21430035109723933,0.0,0.0,0.0008431206367597115,-0.00021390685010714324,-0.0004204450797739354,-0.0014576770811411096,-0.0007239012080153173,0.00034656901623123534,0.010670560981231682,0.0,-0.0029646946863743,-0.004530134933163007,-0.009559977818152116,0.014016029061471062,0.02407569202103385,-0.0877334898299436,-0.01890930017187647,0.14257750737088348
-18.48279905951687,0.6398530857848226,0.10017866817102163,-0.08134462097316444,0.03493936884333394,0.20426271504095955,0.017472338211439484,-0.001330135854530905,-0.0005960443996933042,0.31296956133790965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04781469798136227,0.18058973320174976,0.0,0.0,0.0,0.0,0.0,0.0,-0.04049519570725635,-0.06444697218504188,0.16417702912574722,0.0,0.0,0.0,0.0,0.0,0.004655293072096829,-0.027165809569628052,-0.04918046549814309,0.09541556513979388,0.0,0.0,0.0,0.0,-0.021688518051189872,0.00760148021040197,-0.06404334524587116,0.03967844639087937,0.2515214769340018,0.0,0.0,0.0,-0.1950891545017209,-0.039231681586493566,0.06282789186920096,-0.020574248649890867,-0.15201866168309058,0.17194201237863896,0.0,0.0,0.0005316622630818415,0.0006627571613078652,0.0001186007674762398,-0.0035000372419050777,0.001271720155552605,0.0008833412725521995,0.010678464026709578,0.0,-5.274522975545065e-05,0.00023991649108403158,0.00016397321678527252,-0.00018587317201838584,0.002710335720756034,0.00027306080504942767,8.796466097122503e-05,0.00926353022796605
-13.844169555945616,0.5415086645624257,0.13067335444448896,-0.00012910988142362758,0.0005171344001859067,0.10068911123513255,0.17516408050969548,-0.0008735213060126649,-0.0011446629326216245,0.3238608978183583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08488522438890002,0.1597908295496638,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024024784426079476,-0.0007036728460016988,0.011607556755488115,0.0,0.0,0.0,0.0,0.0,-0.00044516200681628975,-0.000571365574881887,-0.0004837588717243337,0.008248188998058327,0.0,0.0,0.0,0.0,-0.05715885629530665,-0.0033376326470508063,-0.005222008780796116,0.003948732967713398,0.2274273850863508,0.0,0.0,0.0,-0.17995593900125548,-0.053350611293314164,-0.003024016775415437,-0.003031067260381804,-0.16009544550428623,0.16853820378942952,0.0,0.0,0.0025810768019252552,-0.0006069262172588902,0.0015452852847932885,-0.0011488917494540244,-0.0009211937655000961,-0.0004898786123654589,0.010002337103364872,0.0,0.00029100616097973015,-0.0028808159154135897,0.00037351070369441824,-0.002191476493381786,0.0012022668848798536,0.0003966790102021737,8.124228804932909e-05,0.009486608255003822
-15.87682686105046,0.6750672609786786,0.0016920387648355077,-0.07363278141716406,0.0986815709189756,0.16656573825728996,0.07102598730021953,0.0002938932178429423,-0.0007847684375219163,0.29731438448623304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010466533243617612,0.00920104906113642,0.0,0.0,0.0,0.0,0.0,0.0,-0.08582163389510898,0.010199184405004981,0.15610674857145113,0.0,0.0,0.0,0.0,0.0,-0.003266582538367604,0.007409942419769313,-0.029209522534767624,0.14620730426234915,0.0,0.0,0.0,0.0,-0.004459971089053424,-0.0017193935623460324,-0.12600196151253282,0.00617185707472236,0.2573130572180906,0.0,0.0,0.0,-0.20460798965262086,-0.006210733697119605,0.10115266263839937,0.02215185262038635,-0.18039082689267455,0.17649475194369282,0.0,0.0,0.0007803455361880598,-0.0008763367247486415,-0.00018040741159830985,-0.0007764024228654443,-1.7245193894534477e-05,-0.00031490121622647333,0.009740955699056175,0.0,-9.27864524033165e-05,3.1243679117121485e-05,0.0009096857025736593,-0.0005929313747299261,0.00116809241025246,0.0010975806374653146,-0.0010605765407758437,0.00954374998107962
-16.225110716727535,0.662979737420468,0.0035217282592936907,-0.11036383116083888,0.12872301112156406,0.22538141897426708,0.019202697214903402,-0.0011500784898795752,-0.0010154596135015133,0.3147564689931289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012756229666031627,0.009270457073115862,0.0,0.0,0.0,0.0,0.0,0.0,-0.042148921904996445,-0.006412903266019752,0.17926629095750785,0.0,0.0,0.0,0.0,0.0,-0.022709007610565695,-0.01912833778286664,-0.06926224642328976,0.1543227623736356,0.0,0.0,0.0,0.0,0.010185543987287436,0.0036703645112221737,-0.09390874390342717,0.08105667021897545,0.2585465412208472,0.0,0.0,0.0,-0.23536559308170366,0.006200799334115204,0.05283716094830049,-0.02701938154276178,-0.17435160921805687,0.175571511237467,0.0,0.0,0.00022648277321700945,-0.0008353595761136463,0.0008510794186438001,-0.0017618532319150276,0.0009149801403310333,-0.0005379931231848448,0.011461874122491804,0.0,-0.0010010784268993619,-0.0010336028106926267,4.8133190727413736e-05,0.00046242704651142065,0.0001655271634170093,0.0013958973795150755,-0.00047328529413136937,0.010423045861074386
-15.77761339664706,0.5479108735471746,0.14135738280803958,0.0012789294079942823,0.0018885294872117563,0.10632088329932605,0.17870996902813982,0.00019533774719586572,-0.032588029376625534,0.31174623615023767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07463509804941477,0.16186695487446376,0.0,0.0,0.0,0.0,0.0,0.0,-0.00029607563077630356,-0.0004890113673296316,0.011162028637205912,0.0,0.0,0.0,0.0,0.0,-0.0004898807299713468,0.00018561608327367584,0.00170357083856593,0.009920327963626708,0.0,0.0,0.0,0.0,-0.03255263840401417,0.002085196249330755,-0.042065743589952465,-0.009395789462311139,0.21724632335873661,0.0,0.0,0.0,-0.15894755498836596,-0.037927412041869,0.04058647542732793,0.0008192611071244996,-0.183210964939165,0.1950310825401785,0.0,0.0,-0.001388265502983206,0.0006506291377318641,-0.0003568227197804209,-0.00013929100353025955,-0.00045438234936613447,-0.0003634244573598476,0.00887170542023292,0.0,-0.03221866911588483,0.00037304670122804864,-0.006362127536396093,-0.0023862820485222734,0.007370681794276917,-0.05590160537877564,0.006200167513503289,0.1146711039983026
-13.533556582056256,0.612811136890445,0.11440274235342948,-0.0017348134600787906,-0.0007475208697707425,0.13116095273863668,0.08334845691194465,-0.00017370371722435376,0.0010966327983017714,0.28365967553297955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06759658363156182,0.160285392188626,0.0,0.0,0.0,0.0,0.0,0.0,0.0008059204929100816,0.0005474063474780986,0.011582671458168846,0.0,0.0,0.0,0.0,0.0,0.0007124076372924331,0.00016304436569465378,-0.00046825128334700914,0.011424929446459023,0.0,0.0,0.0,0.0,0.006861786897824404,-0.0422080529994595,-0.04962624211251733,0.009967810915020957,0.22663311646851406,0.0,0.0,0.0,-0.19154282638232517,-0.018395831392571154,0.048540888210553454,-0.010235612552357689,-0.13587798473184423,0.17736753242095513,0.0,0.0,-0.0009561944025344464,-0.0003346403761426092,0.0006481729839226192,0.001582389143566393,-0.0002548303519934095,0.0019903063853705383,0.010897645426028134,0.0,0.0004669518207277486,-0.0006332387149819916,-0.0017548107378064738,0.0014923226182584313,0.0009400796366990961,0.0026919169331845534,0.0006481943645829061,0.008663801064904223
-13.71421704694624,0.636836392381905,-0.00037708943259648483,-0.0012053688735287344,-0.0008607674522349004,0.08629317877642191,0.18201094158956804,-0.0002668117379951495,-0.040832126884531514,0.27894391424721143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009370945162471296,0.010274076355617707,0.0,0.0,0.0,0.0,0.0,0.0,0.0008187907478688814,-0.0018042614415973144,0.011880545160370919,0.0,0.0,0.0,0.0,0.0,-0.0002572114667536372,-0.001148266934013959,-0.0009077999211650316,0.010321058005704908,0.0,0.0,0.0,0.0,-0.018100464137722757,0.022852234614907516,0.0027839174997646827,-0.00558633944364119,0.21472492513850627,0.0,0.0,0.0,-0.1758047594822992,-0.019480723147644513,-0.008822415786673088,0.02333209325829656,-0.1483970686128441,0.20144275539925827,0.0,0.0,-4.469682875963107e-05,-0.0001234580749971188,0.0013079678473357321,-0.0011940668426488484,-0.0017455865373453702,0.0008406004899845173,0.010866198704588097,0.0,0.0015222967807693357,0.002023578529169929,-0.015418520080550049,-0.013441462354280393,0.008816972878578518,-0.052277391001653385,-0.0017822509208629907,0.12755870749274073
-13.370556771744774,0.5842876459004129,0.11942886913198787,0.00019088927815833168,-0.0005957104515997302,0.036118661151647594,0.19589210133534865,0.0005168033161254006,-0.0014168822498383403,0.29421590788792357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0512758105090564,0.15909694106054023,0.0,0.0,0.0,0.0,0.0,0.0,0.0008831713180153719,0.00024446500005854776,0.009906437865379576,0.0,0.0,0.0,0.0,0.0,-0.0002665181663682455,-0.000635335160652821,-0.000851449854708403,0.010874959905973,0.0,0.0,0.0,0.0,-0.032396244883236246,-0.00924389252871814,-0.005795814881569854,-0.005429076460324511,0.21817974420174982,0.0,0.0,0.0,-0.1308424921502541,-0.02041361729926697,0.0006828572359491251,0.0044692352183097455,-0.15492191534716068,0.18146579279738256,0.0,0.0,-0.001976453943211386,0.0018851546440924983,0.00025670757459576643,0.0004778296875736663,0.0012918446084814563,-0.00042865764739696507,0.0106051850401419,0.0,0.00016576618297793158,0.0005082337773983907,0.0003537475132796968,-0.0012013145765850603,-5.6209376869692724e-05,-0.0010238706504260425,-0.0006918777855477147,0.009665021862615331
-18.185384824401595,0.6364071431387981,0.10490958074892084,-0.07659620296575113,0.04782219171706644,0.17686165288609473,0.060977014847985414,0.00035413478080078837,-0.00082835075491811,0.28840144181409244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020170389418555028,0.1870020834547086,0.0,0.0,0.0,0.0,0.0,0.0,-0.07159551038323186,-0.0352741720659073,0.16612844840520088,0.0,0.0,0.0,0.0,0.0,0.007900380509455813,-0.038534441407450166,-0.06111764469911301,0.1410009016952568,0.0,0.0,0.0,0.0,-0.012710760729367804,-0.0297137579916026,-0.09833503449825634,0.05636383843974227,0.2545968463762303,0.0,0.0,0.0,-0.1734135588760068,-0.019138888820081554,0.053396216581667204,-0.03808432198785104,-0.1860606404836853,0.1846147924235223,0.0,0.0,0.002539488801100925,0.0011894788826935234,-0.0008814331901531913,0.00030613505500732944,0.00012116300533267906,0.00039950341600463536,0.009913099683642783,0.0,0.0005281886324658046,-0.001479964511707803,-0.0011299448011542592,0.0016004202591282483,-0.000197692313953032,-0.000620903210345229,-8.092034809804523e-05,0.009635467751186235
